UserId,TransactionId,TransactionTime,ItemCode,ItemDescription,NumberOfItemsPurchased,CostPerItem,Country
316638,5935270,2018-03-03T13:05:00.000+07:00,460551,JUMBO STORAGE BAG SUKI,60,2.7,United Kingdom
374598,5989049,2018-05-04T14:52:00.000+07:00,479745,VINTAGE CREAM CAT FOOD CONTAINER,12,8.77,United Kingdom
316638,5911015,2018-02-17T13:38:00.000+07:00,460488,JUMBO BAG SCANDINAVIAN PAISLEY,30,2.7,United Kingdom
313131,6095529,2018-08-04T11:34:00.000+07:00,470967,ENAMEL FLOWER JUG CREAM,9,8.22,EIRE
260001,6321634,2019-01-18T14:36:00.000+07:00,484764,RABBIT NIGHT LIGHT,36,2.88,Norway
302190,6283354,2018-12-26T13:56:00.000+07:00,442680,SET/20 RED RETROSPOT PAPER NAPKINS,3,1.18,United Kingdom
281757,6385940,2019-02-16T09:49:00.000+07:00,471597,NATURAL SLATE HEART CHALKBOARD,18,4.08,United Kingdom
354669,6104758,2018-08-10T12:05:00.000+07:00,442680,SET/20 RED RETROSPOT PAPER NAPKINS,30,1.18,United Kingdom
312795,6228343,2018-11-21T16:09:00.000+07:00,444486,COOK WITH WINE METAL SIGN,36,2.88,United Kingdom
343413,5949405,2018-03-26T11:14:00.000+07:00,1734243,HOT BATHS METAL SIGN,36,2.9,United Kingdom
261093,5901852,2018-02-12T14:24:00.000+07:00,480879,CHILDREN'S APRON DOLLY GIRL,24,2.9,Norway
274050,6092592,2018-07-31T15:35:00.000+07:00,456855,LOVE BUILDING BLOCK WORD,9,8.22,United Kingdom
351855,6064113,2018-07-09T15:01:00.000+07:00,470085,JUMBO BAG SPACEBOY DESIGN,9,2.88,United Kingdom
266994,6087521,2018-07-29T10:28:00.000+07:00,473529,PICTURE DOMINOES,36,2.01,France
317226,6081559,2018-07-24T09:41:00.000+07:00,479115,CARD PSYCHEDELIC APPLES,36,0.58,United Kingdom
302568,6133820,2018-09-02T14:58:00.000+07:00,444675,GIN + TONIC DIET METAL SIGN,36,3.52,United Kingdom
372897,5911279,2018-02-17T14:41:00.000+07:00,446460,FIRST AID TIN,6,4.49,United Kingdom
317856,6219983,2018-11-16T17:05:00.000+07:00,475209,SPACEBOY LUNCH BOX,36,2.7,United Kingdom
367605,6145744,2018-09-12T13:50:00.000+07:00,1734600,NO SINGING METAL SIGN,36,2.9,United Kingdom
296016,6371156,2019-02-09T16:54:00.000+07:00,451668,VINTAGE KID DOLLY CARD,3,1.15,United Kingdom
298872,6017638,2018-06-01T13:44:00.000+07:00,463764,PAPER CHAIN KIT EMPIRE,18,4.08,United Kingdom
374661,6104362,2018-08-08T15:01:00.000+07:00,470799,LIPSTICK PEN RED,3,0.58,United Kingdom
309435,6338046,2019-01-26T12:25:00.000+07:00,477267,ALARM CLOCK BAKELIKE RED,24,5.18,United Kingdom
377475,6270264,2018-12-19T11:29:00.000+07:00,444801,PLEASE ONE PERSON METAL SIGN,36,2.9,United Kingdom
336231,6381298,2019-02-12T17:31:00.000+07:00,491316,LE JARDIN BOTANIQUE CUSHION COVER,24,5.18,United Kingdom
336693,6173112,2018-10-06T14:45:00.000+07:00,483735,DRAWER KNOB CERAMIC IVORY,18,2.01,United Kingdom
274701,6317608,2019-01-16T10:05:00.000+07:00,464310,BIRD HOUSE HOT WATER BOTTLE,36,3.52,United Kingdom
293979,6077016,2018-07-21T15:40:00.000+07:00,459438,PACK OF 6 SANDCASTLE FLAGS ASSORTED,36,1.18,United Kingdom
297276,6138737,2018-09-05T16:51:00.000+07:00,435225,LUNCH BAG RED RETROSPOT,60,2.28,EIRE
260652,6250453,2018-12-08T11:16:00.000+07:00,494739,WOODLAND BUNNIES LOLLY MAKERS,36,2.88,Denmark
345786,5988917,2018-05-04T12:39:00.000+07:00,474684,SET OF 4 NAPKIN CHARMS CUTLERY,18,3.52,United Kingdom
316218,6045138,2018-06-22T14:21:00.000+07:00,486717,TREASURE ISLAND BOOK BOX,3,3.11,United Kingdom
322308,6255392,2018-12-10T14:17:00.000+07:00,473970,FELTCRAFT CUSHION RABBIT,24,5.18,United Kingdom
314895,6002139,2018-05-16T14:14:00.000+07:00,1788906,EASTER BUNNY GARLAND OF FLOWERS,3,0.58,United Kingdom
372918,6035865,2018-06-15T16:22:00.000+07:00,468111,HANGING CHICK CREAM DECORATION,9,2.01,United Kingdom
347571,6181175,2018-10-13T13:28:00.000+07:00,482244,3 PIECE SPACEBOY COOKIE CUTTER SET,54,2.9,United Kingdom
295029,5964112,2018-04-09T12:27:00.000+07:00,442638,SET/20 STRAWBERRY PAPER NAPKINS,3,1.18,United Kingdom
374661,6301515,2019-01-07T14:01:00.000+07:00,483588,DRAWER KNOB CRACKLE GLAZE BLUE,6,2.28,United Kingdom
297276,6160451,2018-09-25T15:46:00.000+07:00,466053,RED DINER WALL CLOCK,6,11.73,EIRE
341040,6248715,2018-12-05T14:44:00.000+07:00,483882,PAPER LANTERN 7 POINT SNOW STAR,6,9.18,United Kingdom
280623,6302659,2019-01-08T11:46:00.000+07:00,464772,RED LOVE HEART SHAPE CUP,36,1.18,United Kingdom
375081,6390802,2019-02-17T17:21:00.000+07:00,457611,VINTAGE HEADS AND TAILS CARD GAME,12,1.73,United Kingdom
288078,5987047,2018-05-01T12:58:00.000+07:00,735084,SET OF 3 BLACK FLYING DUCKS,18,7.53,United Kingdom
333648,6242060,2018-12-02T13:30:00.000+07:00,1782459,ASSORTED COLOUR BIRD ORNAMENT,24,2.34,United Kingdom
330876,6154786,2018-09-21T12:19:00.000+07:00,456729,LARGE RED RETROSPOT WINDMILL,3,2.9,United Kingdom
309036,6304529,2019-01-08T18:29:00.000+07:00,487221,JUMBO BAG ALPHABET,3,2.88,United Kingdom
318339,5967709,2018-04-11T13:19:00.000+07:00,482454,CHILDRENS DOLLY GIRL MUG,36,2.28,United Kingdom
315819,5926789,2018-02-25T12:48:00.000+07:00,1787079,JUMBO  BAG BAROQUE BLACK WHITE,30,2.7,United Kingdom
342846,6320919,2019-01-18T12:21:00.000+07:00,1010331,DOORMAT 3 SMILEY CATS,6,11.39,United Kingdom
342867,6242247,2018-12-02T14:20:00.000+07:00,472374,EMERGENCY FIRST AID TIN,12,1.73,United Kingdom
361431,6017803,2018-06-01T15:23:00.000+07:00,476490,DOORMAT HOME SWEET HOME BLUE,3,10.98,United Kingdom
374661,6314374,2019-01-14T13:45:00.000+07:00,998886,TEA TIME PARTY BUNTING,9,6.84,United Kingdom
313131,6139254,2018-09-08T09:49:00.000+07:00,489258,SPOTTY BUNTING,18,6.84,EIRE
381591,6052750,2018-06-27T12:36:00.000+07:00,998886,PARTY BUNTING,12,6.84,United Kingdom
323022,5987058,2018-05-01T13:01:00.000+07:00,445326,STRAWBERRY HONEYCOMB  GARLAND,36,2.28,United Kingdom
345870,6197697,2018-10-28T12:40:00.000+07:00,473151,MAGIC DRAWING SLATE CIRCUS PARADE,9,0.58,United Kingdom
270585,6271419,2018-12-19T14:34:00.000+07:00,468342,COFFEE MUG PEARS  DESIGN,18,3.52,United Kingdom
364077,6035854,2018-06-15T16:07:00.000+07:00,486864,BULL DOG BOTTLE OPENER,3,6.84,United Kingdom
368445,6303825,2019-01-08T15:04:00.000+07:00,340578,CARTOON  PENCIL SHARPENERS,15,0.09,United Kingdom
261891,6152300,2018-09-18T13:40:00.000+07:00,489426,SET OF 36 DOILIES PANTRY DESIGN,36,2.01,Germany
336693,6239024,2018-11-30T16:41:00.000+07:00,1660386,RETRO MOD TRAY,9,1.18,United Kingdom
323736,5998740,2018-05-14T09:41:00.000+07:00,476637,GREEN REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
369201,5904459,2018-02-13T15:47:00.000+07:00,481110,PAPER CHAIN KIT VINTAGE CHRISTMAS,54,4.08,United Kingdom
302043,6142279,2018-09-10T11:18:00.000+07:00,482160,JAM MAKING SET WITH JARS,18,5.87,United Kingdom
366534,6106133,2018-08-12T14:58:00.000+07:00,487200,JUMBO BAG PEARS,30,2.88,United Kingdom
351246,6336583,2019-01-25T15:53:00.000+07:00,480186,HAND WARMER SCOTTY DOG DESIGN,12,2.9,United Kingdom
282681,6171341,2018-10-05T12:32:00.000+07:00,463617,6 RIBBONS RUSTIC CHARM,36,2.28,United Kingdom
313131,6307301,2019-01-11T15:57:00.000+07:00,488040,SET OF 4 KNICK KNACK TINS DOILY,18,5.73,EIRE
345618,6333195,2019-01-23T11:14:00.000+07:00,495201,JUMBO BAG PAISLEY PARK,30,2.88,United Kingdom
373128,6139100,2018-09-07T14:46:00.000+07:00,461055,DOORMAT UNION JACK GUNS AND ROSES,3,10.98,United Kingdom
374661,5911455,2018-02-17T15:51:00.000+07:00,465654,PHOTO CUBE,3,2.28,United Kingdom
353661,6114526,2018-08-19T15:38:00.000+07:00,485310,PARISIENNE KEY CABINET,48,6.84,United Kingdom
267708,6360321,2019-02-04T12:47:00.000+07:00,1785714,3 WHITE CHOC MORRIS BOXED CANDLES,3,1.73,United Kingdom
297339,6136438,2018-09-04T12:51:00.000+07:00,487998,SET OF 4 KNICK KNACK TINS LONDON,3,5.73,United Kingdom
306726,6167656,2018-10-01T13:14:00.000+07:00,459879,GARAGE KEY FOB,3,0.9,United Kingdom
303429,6041761,2018-06-19T13:16:00.000+07:00,1781556,ZINC METAL HEART DECORATION,12,1.73,United Kingdom
379491,6026306,2018-06-08T12:59:00.000+07:00,465738,VICTORIAN GLASS HANGING T-LIGHT,36,1.73,United Kingdom
322518,6385951,2019-02-16T10:03:00.000+07:00,489195,SET OF 12 MINI LOAF BAKING CASES,48,1.15,United Kingdom
367584,6072627,2018-07-18T11:34:00.000+07:00,442680,SET/20 RED RETROSPOT PAPER NAPKINS,36,1.18,United Kingdom
308049,5948943,2018-03-25T13:41:00.000+07:00,440685,HEART CALCULATOR,18,1.73,United Kingdom
364917,6187962,2018-10-17T16:40:00.000+07:00,462630,SWALLOWS GREETING CARD,36,0.58,United Kingdom
339654,6155083,2018-09-22T10:23:00.000+07:00,440391,PINK BLUE FELT CRAFT TRINKET BOX,36,1.73,United Kingdom
365526,5947117,2018-03-24T15:57:00.000+07:00,461685,PACK OF 12 HEARTS DESIGN TISSUES,36,0.41,United Kingdom
372435,6166281,2018-09-30T15:29:00.000+07:00,470022,LUNCH BAG SPACEBOY DESIGN,60,2.28,United Kingdom
336693,6002568,2018-05-18T13:42:00.000+07:00,444486,COOK WITH WINE METAL SIGN,6,2.88,United Kingdom
310800,6066676,2018-07-13T12:10:00.000+07:00,460152,VINTAGE SNAKES & LADDERS,3,5.18,United Kingdom
269556,6277447,2018-12-23T16:10:00.000+07:00,451164,CHICK GREY HOT WATER BOTTLE,9,5.87,United Kingdom
322959,6112733,2018-08-18T16:06:00.000+07:00,489321,GARDENERS KNEELING PAD KEEP CALM,36,2.28,United Kingdom
278523,6158757,2018-09-24T12:44:00.000+07:00,488964,DOORMAT KEEP CALM AND COME IN,3,10.98,United Kingdom
347382,6284465,2018-12-29T11:47:00.000+07:00,484953,SMALL PARISIENNE HEART PHOTO FRAME,24,3.44,United Kingdom
368130,5984957,2018-04-29T18:02:00.000+07:00,448644,PEACE SMALL WOOD LETTERS,3,9.32,United Kingdom
364140,6105099,2018-08-12T11:32:00.000+07:00,477288,ALARM CLOCK BAKELIKE PINK,12,5.18,United Kingdom
309645,6169581,2018-10-02T15:40:00.000+07:00,434973,JUMBO BAG OWLS,30,2.88,United Kingdom
363615,6232864,2018-11-26T10:36:00.000+07:00,1784538,HANGING HEART JAR T-LIGHT HOLDER,36,1.73,United Kingdom
279699,5978357,2018-04-23T11:25:00.000+07:00,482181,JAM MAKING SET PRINTED,36,2.01,United Kingdom
317625,6086729,2018-07-28T13:19:00.000+07:00,488943,DOORMAT VINTAGE LEAVES DESIGN,30,9.32,United Kingdom
326655,6147966,2018-09-15T17:35:00.000+07:00,1578612,PAINTED SEA SHELL METAL WINDCHIME,15,1.1,United Kingdom
291648,6194144,2018-10-24T11:13:00.000+07:00,489972,IVORY WICKER HEART LARGE,36,2.28,United Kingdom
351309,6097553,2018-08-04T16:33:00.000+07:00,1788339,"WHITE TEA,COFFEE,SUGAR JARS",24,2.7,United Kingdom
270501,6006968,2018-05-21T12:44:00.000+07:00,479724,VINTAGE CREAM DOG FOOD CONTAINER,6,11.73,United Kingdom
358911,6219026,2018-11-14T15:56:00.000+07:00,487326,LUNCH BAG APPLE DESIGN,30,2.28,United Kingdom
267120,6157767,2018-09-23T14:31:00.000+07:00,445620,SET/4 BADGES DOGS,30,1.73,Germany
355236,5904162,2018-02-13T14:14:00.000+07:00,439194,SET/5 RED RETROSPOT LID GLASS BOWLS,3,4.08,United Kingdom
374661,6238815,2018-11-30T12:58:00.000+07:00,486108,MINIATURE ANTIQUE ROSE HOOK IVORY,36,1.15,United Kingdom
361074,5926877,2018-02-25T13:06:00.000+07:00,1769187,PACK/12 XMAS FUN CARD,3,4.08,United Kingdom
309435,6338046,2019-01-26T12:25:00.000+07:00,490182,MINT DINER WALL CLOCK,6,11.73,United Kingdom
315693,6309369,2019-01-12T15:19:00.000+07:00,486297,SET OF 6 NATIVITY MAGNETS,3,2.88,United Kingdom
288057,6283530,2018-12-26T15:16:00.000+07:00,490833,VINTAGE CHRISTMAS PAPER GIFT BAG,30,1.14,United Kingdom
361851,6368747,2019-02-08T16:18:00.000+07:00,1891722,DIAMANTE BOW BROOCH GREEN COLOUR,3,8.77,United Kingdom
341964,6292814,2019-01-01T14:54:00.000+07:00,477267,ALARM CLOCK BAKELIKE RED,3,5.18,United Kingdom
347550,6055104,2018-06-30T14:30:00.000+07:00,473634,PLASTERS IN TIN WOODLAND ANIMALS,3,2.28,United Kingdom
320796,6265006,2018-12-16T17:39:00.000+07:00,477120,SET OF 3 CAKE TINS PANTRY DESIGN,3,6.84,United Kingdom
293349,6304430,2019-01-08T17:41:00.000+07:00,484113,RECYCLED ACAPULCO MAT PINK,3,11.39,United Kingdom
315966,6186158,2018-10-16T16:07:00.000+07:00,485940,TRIPLE WIRE HOOK IVORY HEART,9,5.73,United Kingdom
370692,6320127,2019-01-16T16:35:00.000+07:00,490203,JUMBO BAG VINTAGE CHRISTMAS,30,2.88,United Kingdom
288981,6292836,2019-01-01T15:01:00.000+07:00,492198,RED SPOT GIFT BAG LARGE,36,1.73,United Kingdom
317163,6326496,2019-01-20T15:53:00.000+07:00,463806,PAPER CHAIN KIT 50'S CHRISTMAS,18,4.08,United Kingdom
269892,5987718,2018-05-02T09:47:00.000+07:00,445410,SET OF 72 RETROSPOT PAPER  DOILIES,36,2.01,United Kingdom
354333,5921894,2018-02-21T16:45:00.000+07:00,440412,PINK CREAM FELT CRAFT TRINKET BOX,36,1.73,United Kingdom
303912,6026350,2018-06-08T13:06:00.000+07:00,466368,WOOD STAMP SET THANK YOU,6,2.28,United Kingdom
377034,5987223,2018-05-01T13:42:00.000+07:00,435099,WOODLAND CHARLOTTE BAG,3,1.18,United Kingdom
375123,5972208,2018-04-16T11:22:00.000+07:00,748713,VINTAGE BEAD NOTEBOOK,18,4.08,United Kingdom
327915,6326551,2019-01-20T16:35:00.000+07:00,460551,JUMBO STORAGE BAG SUKI,60,2.88,United Kingdom
261051,6274906,2018-12-22T15:49:00.000+07:00,435246,LUNCH BAG WOODLAND,60,2.28,Belgium
315924,6249617,2018-12-07T12:34:00.000+07:00,485478,PARISIENNE JEWELLERY DRAWER,12,10.35,United Kingdom
271341,6017737,2018-06-01T14:43:00.000+07:00,460509,JUMBO BAG PINK VINTAGE PAISLEY,60,2.7,United Kingdom
264915,6315144,2019-01-15T11:45:00.000+07:00,487473,STAR WREATH DECORATION WITH BELL,36,1.73,France
355005,6024832,2018-06-05T20:31:00.000+07:00,468216,HEART IVORY TRELLIS LARGE,24,2.28,United Kingdom
288582,6359606,2019-02-04T12:07:00.000+07:00,1732164,WOOD BLACK BOARD ANT WHITE FINISH,6,10.98,United Kingdom
306726,6104934,2018-08-10T15:18:00.000+07:00,461685,PACK OF 12 HEARTS DESIGN TISSUES,3,0.41,United Kingdom
323946,6353127,2019-02-01T16:36:00.000+07:00,454041,VINTAGE UNION JACK BUNTING,3,11.73,United Kingdom
271488,6319863,2019-01-16T15:24:00.000+07:00,473928,FELTCRAFT CUSHION OWL,24,5.18,United Kingdom
356664,6230488,2018-11-24T14:43:00.000+07:00,473298,MINI JIGSAW GO TO THE FAIR,3,0.58,United Kingdom
355383,6368296,2019-02-08T14:00:00.000+07:00,1785714,3 ROSE MORRIS BOXED CANDLES,3,1.73,United Kingdom
305592,6156183,2018-09-22T13:49:00.000+07:00,480795,SET OF 2 TEA TOWELS APPLE AND PEARS,3,4.49,United Kingdom
289422,6368054,2019-02-08T12:54:00.000+07:00,489783,WHITE WICKER STAR,6,2.9,United Kingdom
373695,6121896,2018-08-25T13:36:00.000+07:00,993510,SMALL POP BOX FUNKY MONKEY,12,1.73,United Kingdom
369852,5983923,2018-04-29T11:40:00.000+07:00,470631,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2.7,United Kingdom
343707,5922609,2018-02-23T13:01:00.000+07:00,471597,NATURAL SLATE HEART CHALKBOARD,3,4.08,United Kingdom
261954,6292671,2019-01-01T13:53:00.000+07:00,468972,SKULLS PARTY BAG + STICKER SET,24,2.28,Germany
311682,6303220,2019-01-08T13:37:00.000+07:00,487242,JUMBO BAG VINTAGE LEAF,30,2.88,United Kingdom
289884,6150683,2018-09-17T16:10:00.000+07:00,489279,FOOD COVER WITH BEADS SET 2,18,5.18,United Kingdom
331044,6004966,2018-05-20T10:23:00.000+07:00,479157,CARD SUKI BIRTHDAY,36,0.58,United Kingdom
358239,6331622,2019-01-22T13:27:00.000+07:00,1529157,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,9,1.1,United Kingdom
348432,6387260,2019-02-16T14:49:00.000+07:00,490455,HOT WATER BOTTLE KEEP CALM,24,6.84,United Kingdom
302295,6245998,2018-12-04T13:41:00.000+07:00,441714,REX CASH+CARRY JUMBO SHOPPER,3,1.32,United Kingdom
298851,6060868,2018-07-03T19:10:00.000+07:00,1787079,JUMBO BAG RED RETROSPOT,30,2.88,United Kingdom
278523,6100578,2018-08-06T12:12:00.000+07:00,486465,LARGE CERAMIC TOP STORAGE JAR,6,2.28,United Kingdom
280539,6270088,2018-12-19T10:30:00.000+07:00,465948,BLACK HEART CARD HOLDER,12,5.46,United Kingdom
328965,6138627,2018-09-05T15:57:00.000+07:00,435225,LUNCH BAG RED RETROSPOT,60,2.28,United Kingdom
345660,6255227,2018-12-10T13:22:00.000+07:00,445347,SKULL AND CROSSBONES  GARLAND,12,2.28,United Kingdom
373044,6292253,2019-01-01T12:03:00.000+07:00,434028,DISCO BALL CHRISTMAS DECORATION,18,0.17,United Kingdom
335958,5923588,2018-02-23T14:32:00.000+07:00,444675,GIN + TONIC DIET METAL SIGN,6,2.9,United Kingdom
304584,6025800,2018-06-06T13:55:00.000+07:00,1732143,WOOD 2 DRAWER CABINET WHITE FINISH,3,9.6,United Kingdom
338835,6020960,2018-06-03T13:30:00.000+07:00,479640,ROUND CAKE TIN VINTAGE RED,6,10.98,United Kingdom
268086,6049483,2018-06-25T14:15:00.000+07:00,445536,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",12,6.84,Portugal
341586,6088786,2018-07-29T15:54:00.000+07:00,1011948,DOORMAT WELCOME PUPPIES,3,10.98,United Kingdom
297339,6136438,2018-09-04T12:51:00.000+07:00,316218,ICE CREAM DESIGN GARDEN PARASOL,3,10.98,United Kingdom
260757,6310216,2019-01-12T17:02:00.000+07:00,477120,SET OF 3 CAKE TINS PANTRY DESIGN,9,6.84,Belgium
265377,6227793,2018-11-21T12:48:00.000+07:00,442680,SET/20 RED RETROSPOT PAPER NAPKINS,36,1.18,France
283710,6395433,2019-02-19T14:46:00.000+07:00,495075,SNACK TRAY PAISLEY PARK,24,2.7,United Kingdom
304605,6312944,2019-01-13T15:54:00.000+07:00,491862,PANTRY HOOK BALLOON WHISK,6,2.88,United Kingdom
374661,6063750,2018-07-09T13:00:00.000+07:00,998886,TEA TIME PARTY BUNTING,3,6.84,United Kingdom
329784,6170879,2018-10-03T14:20:00.000+07:00,1012074,DOORMAT HEARTS,6,10.98,United Kingdom
312837,6287160,2018-12-30T10:54:00.000+07:00,1784370,SINGLE HEART ZINC T-LIGHT HOLDER,36,1.73,United Kingdom
378861,6315573,2019-01-15T12:27:00.000+07:00,474264,PACK OF 6 PANNETONE GIFT BOXES,3,3.52,United Kingdom
283206,6184310,2018-10-15T14:10:00.000+07:00,458031,HANGING HEART WITH BELL,36,1.73,United Kingdom
271593,5998036,2018-05-13T12:30:00.000+07:00,482832,REVOLVER WOODEN RULER,12,2.7,United Kingdom
369831,6136856,2018-09-04T15:22:00.000+07:00,1774647,BLUE CIRCLES DESIGN MONKEY DOLL,3,3.52,United Kingdom
364140,6330676,2019-01-22T11:45:00.000+07:00,479535,HOT WATER BOTTLE I AM SO POORLY,24,6.84,United Kingdom
369642,6304661,2019-01-08T21:09:00.000+07:00,468468,TEA COSY BLUE STRIPE,6,3.52,United Kingdom
306327,5971691,2018-04-15T13:54:00.000+07:00,471597,NATURAL SLATE HEART CHALKBOARD,9,4.08,United Kingdom
334824,6005032,2018-05-20T11:33:00.000+07:00,476658,PINK REGENCY TEACUP AND SAUCER,18,4.08,United Kingdom
318444,5940473,2018-03-18T15:21:00.000+07:00,480711,TEA FOR ONE POLKADOT,3,5.87,United Kingdom
306012,5957644,2018-04-02T18:23:00.000+07:00,435792,BLUE POLKADOT WASHING UP GLOVES,9,2.9,United Kingdom
296016,6244216,2018-12-03T15:40:00.000+07:00,479871,SET 20 NAPKINS FAIRY CAKES DESIGN,3,2.25,United Kingdom
305802,6284124,2018-12-28T15:07:00.000+07:00,457170,OPEN CLOSED METAL SIGN,9,6.84,United Kingdom
303576,6306971,2019-01-11T13:53:00.000+07:00,473277,MAGIC DRAWING SLATE DINOSAUR,6,0.58,United Kingdom
295701,5979941,2018-04-24T17:17:00.000+07:00,445452,PACK OF 72 RETROSPOT CAKE CASES,6,0.76,United Kingdom
364917,6187962,2018-10-17T16:40:00.000+07:00,998886,PARTY BUNTING,15,6.84,United Kingdom
353073,6162563,2018-09-28T12:10:00.000+07:00,465969,CREAM HEART CARD HOLDER,6,5.46,United Kingdom
306726,6306047,2019-01-09T14:18:00.000+07:00,469560,GLASS JAR ENGLISH CONFECTIONERY,3,4.08,United Kingdom
259602,6390769,2019-02-17T16:40:00.000+07:00,491211,I LOVE LONDON MINI BACKPACK,12,5.73,Belgium
301707,6116462,2018-08-20T13:44:00.000+07:00,475125,RED KITCHEN SCALES,3,11.73,United Kingdom
362754,6319522,2019-01-16T14:16:00.000+07:00,487053,BUFFALO BILL TREASURE BOOK BOX,3,3.11,United Kingdom
374661,6365458,2019-02-05T20:59:00.000+07:00,440475,12 PENCILS SMALL TUBE RED RETROSPOT,6,0.9,United Kingdom
266742,6351466,2019-02-01T11:36:00.000+07:00,490497,HOT WATER BOTTLE SEX BOMB,12,6.84,Germany
284466,6368483,2019-02-08T15:50:00.000+07:00,489447,SET OF 60 PANTRY DESIGN CAKE CASES,9,0.76,United Kingdom
313131,5964376,2018-04-09T13:29:00.000+07:00,468363,COFFEE MUG APPLES DESIGN,18,3.52,EIRE
361851,6019673,2018-06-02T17:59:00.000+07:00,1786029,BRIGHT BLUES RIBBONS,6,1.73,United Kingdom
302610,6169658,2018-10-02T16:16:00.000+07:00,1788192,HAND OVER THE CHOCOLATE   SIGN,6,2.9,United Kingdom
382725,6159098,2018-09-24T16:29:00.000+07:00,473907,20 DOLLY PEGS RETROSPOT,36,2.01,United Kingdom
358239,6102888,2018-08-07T14:01:00.000+07:00,454041,VINTAGE UNION JACK BUNTING,9,11.73,United Kingdom
325164,6246383,2018-12-04T14:31:00.000+07:00,443856,PAINTED METAL PEARS ASSORTED,24,2.34,United Kingdom
358764,6319984,2019-01-16T15:49:00.000+07:00,479640,ROUND CAKE TIN VINTAGE RED,6,10.98,United Kingdom
293349,6016010,2018-05-29T20:46:00.000+07:00,477309,ALARM CLOCK BAKELIKE ORANGE,6,5.18,United Kingdom
330099,6124008,2018-08-26T12:36:00.000+07:00,469980,TOY TIDY SPACEBOY,3,2.9,United Kingdom
321237,6374577,2019-02-10T17:32:00.000+07:00,463155,MINI CAKE STAND  HANGING STRAWBERY,24,2.28,United Kingdom
326487,6238969,2018-11-30T15:27:00.000+07:00,999390,PINK HAPPY BIRTHDAY BUNTING,6,7.53,United Kingdom
347907,5944422,2018-03-21T10:31:00.000+07:00,470253,PAPERWEIGHT VINTAGE COLLAGE,36,1.18,United Kingdom
264474,6106177,2018-08-12T15:14:00.000+07:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,2.9,Italy
383019,6071560,2018-07-17T13:38:00.000+07:00,443856,PAINTED METAL PEARS ASSORTED,24,2.34,United Kingdom
373191,6283090,2018-12-26T12:43:00.000+07:00,490203,JUMBO BAG VINTAGE CHRISTMAS,6,2.88,United Kingdom
355404,6350300,2019-01-30T13:53:00.000+07:00,479535,HOT WATER BOTTLE I AM SO POORLY,15,6.84,United Kingdom
292383,6285543,2018-12-29T13:33:00.000+07:00,462525,RING OF ROSES BIRTHDAY CARD,36,0.58,United Kingdom
336693,6385302,2019-02-15T13:44:00.000+07:00,477162,SET OF 6 SPICE TINS PANTRY DESIGN,3,5.46,United Kingdom
365337,6347539,2019-01-29T14:58:00.000+07:00,442344,BOOM BOX SPEAKER BOYS,6,8.22,United Kingdom
311997,6275511,2018-12-23T10:23:00.000+07:00,486717,TREASURE ISLAND BOOK BOX,24,3.11,United Kingdom
261723,6087565,2018-07-29T11:02:00.000+07:00,475230,DOLLY GIRL LUNCH BOX,36,2.7,Belgium
361620,6149693,2018-09-17T11:10:00.000+07:00,473949,FELTCRAFT CUSHION BUTTERFLY,6,5.18,United Kingdom
353157,6113151,2018-08-19T11:05:00.000+07:00,463743,PAPER CHAIN KIT RETROSPOT,18,4.08,United Kingdom
351057,6343568,2019-01-28T13:16:00.000+07:00,474432,CARDHOLDER HOLLY WREATH METAL,12,5.18,United Kingdom
368991,6293133,2019-01-01T16:57:00.000+07:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,3,2.9,United Kingdom
350196,6058844,2018-07-02T16:32:00.000+07:00,475839,LUNCH BOX I LOVE LONDON,36,2.7,United Kingdom
354333,6386765,2019-02-16T13:05:00.000+07:00,492219,HAND WARMER RED LOVE HEART,36,2.9,United Kingdom
308637,6071901,2018-07-17T16:29:00.000+07:00,316218,PINK POLKADOT GARDEN PARASOL,3,10.98,United Kingdom
271341,5995253,2018-05-09T15:25:00.000+07:00,1784370,HANGING HEART ZINC T-LIGHT HOLDER,36,1.18,United Kingdom
336693,6321700,2019-01-18T14:53:00.000+07:00,455784,BAG 250g SWIRLY MARBLES,6,1.18,United Kingdom
288225,5975123,2018-04-18T13:18:00.000+07:00,479682,BISCUIT TIN VINTAGE RED,6,9.32,United Kingdom
315462,6295432,2019-01-04T16:47:00.000+07:00,451101,FAWN BLUE HOT WATER BOTTLE,6,5.18,United Kingdom
265377,5957941,2018-04-03T11:48:00.000+07:00,456834,HOME BUILDING BLOCK WORD,9,8.22,France
315105,6088742,2018-07-29T15:43:00.000+07:00,475839,LUNCH BOX I LOVE LONDON,6,2.7,United Kingdom
326424,6334922,2019-01-23T16:20:00.000+07:00,440643,12 PENCILS TALL TUBE RED RETROSPOT,36,1.18,United Kingdom
267708,5921113,2018-02-21T13:56:00.000+07:00,481740,FELTCRAFT CHRISTMAS FAIRY,3,5.87,United Kingdom
351099,6053872,2018-06-30T11:21:00.000+07:00,358911,LAVENDER INCENSE IN TIN,12,0.53,United Kingdom
